dp_RecordID,Donation Date,Amount,Payment Type,Item Number,Statement Title,Donation ID,Donor ID,Batch ID,Unnamed: 15,data_flag
1360955,2026-01-25,30.00,Credit Card,Mastercard,Offering - Impact Church,1078523,22654,19941,,valid
1360895,2026-01-25,50.00,Credit Card,Visa,Offering - Impact Church,1078464,20373,19942,,valid
1361045,2026-01-25,20.00,Credit Card,Visa,Offering - Impact Church,1078613,24716,19941,,valid
1361079,2026-01-25,200.00,Credit Card,Visa,Offering - Impact Church,1078647,25728,19941,,valid
1361080,2026-01-25,3.98,Credit Card,Visa,Credit Card Processing Fees,1078648,25728,19941,,valid
1361155,2026-01-25,0.20,Credit Card,Visa,Credit Card Processing Fees,1078723,18085,19941,,valid
1360981,2026-01-25,400.00,Credit Card,Visa,Tithes - Impact Church,1078549,29476,19941,,valid
1360880,2026-01-25,25.00,Credit Card,Mastercard,Offering - Impact Church,1078448,36811,19942,,valid
1360877,2026-01-25,80.00,Credit Card,Visa,Offering - Impact Church,1078445,21508,19942,,valid
1361154,2026-01-25,10.00,Credit Card,Visa,Offering - Impact Church,1078722,18085,19941,,valid
1360892,2026-01-25,40.00,Credit Card,Visa,Offering - Impact Church,1078460,35828,19942,,valid
1360900,2026-01-25,45.00,Credit Card,Visa,Offering - Impact Church,1078468,36051,19942,,valid
1361065,2026-01-25,25.00,Credit Card,Visa,Offering - Impact Church,1078633,32865,19941,,valid
1361035,2026-01-25,1.00,Credit Card,Visa,Credit Card Processing Fees,1078603,25418,19941,,valid
1360882,2026-01-25,150.00,Credit Card,Visa,Offering - Impact Church,1078450,35825,19942,,valid
1361066,2026-01-25,0.50,Credit Card,Visa,Credit Card Processing Fees,1078634,32865,19941,,valid
1360875,2026-01-25,20.00,Credit Card,Visa,Offering - Impact Church,1078444,36804,19942,,valid
1360982,2026-01-25,7.96,Credit Card,Visa,Credit Card Processing Fees,1078550,29476,19941,,valid
1361034,2026-01-25,50.00,Credit Card,Visa,Offering - Impact Church,1078602,25418,19941,,valid
1360975,2026-01-25,10.00,Credit Card,Visa,Offering - Impact Church,1078543,34449,19941,,valid
1361130,2026-01-25,20.00,Credit Card,Visa,Tithes - Impact Church,1078698,18411,19941,,valid
1360901,2026-01-25,20.00,Credit Card,Amex,Offering - Impact Church,1078469,35998,19942,,valid
1360984,2026-01-25,10.00,Credit Card,Visa,Offering - Impact Church,1078552,35220,19941,,valid
1360894,2026-01-25,200.00,Credit Card,Visa,Offering - Impact Church,1078462,36942,19941,,valid
1360959,2026-01-25,160.00,Credit Card,Visa,Tithes - Impact Church,1078527,35971,19941,,valid
1360905,2026-01-25,25.00,Credit Card,Visa,Offering - Impact Church,1078473,23741,19942,,valid
1360960,2026-01-25,20.00,Credit Card,Mastercard,Tithes - Impact Church,1078528,35978,19941,,valid
1360914,2026-01-25,50.00,Credit Card,Visa,Offering - Impact Church,1078482,33154,19942,,valid
1361133,2026-01-25,80.00,Credit Card,Visa,Offering - Impact Church,1078701,24895,19941,,valid
1361134,2026-01-25,1.59,Credit Card,Visa,Credit Card Processing Fees,1078702,24895,19941,,valid
1360962,2026-01-25,100.00,Credit Card,Mastercard,Tithes - Impact Church,1078530,35927,19941,,valid
1360963,2026-01-25,1.99,Credit Card,Mastercard,Credit Card Processing Fees,1078531,35927,19941,,valid
1361025,2026-01-25,6.97,Credit Card,Visa,Credit Card Processing Fees,1078593,25216,19941,,valid
1361024,2026-01-25,350.00,Credit Card,Visa,Tithes - Impact Church,1078592,25216,19941,,valid
1361369,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078918,34710,19944,,valid
1361280,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078846,36226,19944,,valid
1361284,2026-01-25,10.00,Cash,,Offering - Impact Church,1078849,36949,19944,,valid
1361426,2026-01-25,30.00,Cash,,Offering - Impact Church,1078965,36965,19944,,valid
1361370,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078919,36959,19944,,valid
1361414,2026-01-25,30.00,Cash,,Tithes - Impact Church,1078956,35686,19944,,valid
1361425,2026-01-25,20.00,Cash,,Offering - Impact Church,1078964,32547,19944,,valid
1361406,2026-01-25,10.00,Cash,,Offering - Impact Church,1078949,36963,19944,,valid
1361305,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078862,34169,19944,,valid
1361277,2026-01-25,20.00,Cash,,Offering - Impact Church,1078843,24583,19944,,valid
1361275,2026-01-25,5.00,Cash,,Tithes - Impact Church,1078842,31141,19944,,valid
1361392,2026-01-25,40.00,Cash,,Tithes - Impact Church,1078937,29643,19944,,valid
1361319,2026-01-25,20.00,Cash,,Offering - Impact Church,1078873,31478,19944,,valid
1361313,2026-01-25,10.00,Cash,,Offering - Impact Church,1078868,35819,19944,,valid
1361323,2026-01-25,30.00,Cash,,Offering - Impact Church,1078876,36953,19944,,valid
1361290,2026-01-25,20.00,Cash,,Offering - Impact Church,1078854,20206,19944,,valid
1361286,2026-01-25,2.00,Cash,,Tithes - Impact Church,1078851,36950,19944,,valid
1361396,2026-01-25,5.00,Cash,,Offering - Impact Church,1078941,33766,19944,,valid
1361418,2026-01-25,10.00,Cash,,Offering - Impact Church,1078958,26831,19944,,valid
1361417,2026-01-25,90.00,Cash,,Tithes - Impact Church,1078958,26831,19944,,valid
1361288,2026-01-25,10.00,Cash,,Offering - Impact Church,1078853,36951,19944,,valid
1361344,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078894,36396,19944,,valid
1361368,2026-01-25,25.00,Cash,,Tithes - Impact Church,1078917,20503,19944,,valid
1361349,2026-01-25,20.00,Cash,,Offering - Impact Church,1078899,20770,19944,,valid
1361438,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078975,32370,19944,,valid
1361329,2026-01-25,2.00,Cash,,Offering - Impact Church,1078880,23975,19944,,valid
1361348,2026-01-25,100.00,Cash,,Offering - Impact Church,1078898,20798,19944,,valid
1361433,2026-01-25,75.00,Cash,,Tithes - Impact Church,1078971,31699,19944,,valid
1361436,2026-01-25,5.00,Cash,,Tithes - Impact Church,1078973,36968,19944,,valid
1361328,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078880,23975,19944,,valid
1361359,2026-01-25,10.00,Cash,,Offering - Impact Church,1078909,24086,19944,,valid
1361324,2026-01-25,100.00,Cash,,Offering - Impact Church,1078877,20798,19944,,valid
1361439,2026-01-25,20.00,Cash,,Offering - Impact Church,1078976,36902,19944,,valid
1361364,2026-01-25,11.00,Cash,,Offering - Impact Church,1078913,36912,19944,,valid
1361343,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078893,17587,19944,,valid
1361431,2026-01-25,140.00,Cash,,Offering - Impact Church,1078970,20798,19944,,valid
1361271,2026-01-25,713.45,Cash,,Offering - Impact Church,1078839,22525,19943,,valid
1361394,2026-01-25,20.00,Cash,,Offering - Impact Church,1078939,29328,19944,,valid
1361300,2026-01-25,5.00,Cash,,Offering - Impact Church,1078858,36952,19944,,valid
1361340,2026-01-25,30.00,Cash,,Tithes - Impact Church,1078890,32670,19944,,valid
1361402,2026-01-25,10.00,Cash,,Offering - Impact Church,1078947,25174,19944,,valid
1361430,2026-01-25,15.00,Cash,,Offering - Impact Church,1078969,35566,19944,,valid
1361432,2026-01-25,25.00,Cash,,Offering - Impact Church,1078971,31699,19944,,valid
1361424,2026-01-25,50.00,Cash,,Tithes - Impact Church,1078963,28839,19944,,valid
1361421,2026-01-25,10.00,Cash,,Offering - Impact Church,1078960,36964,19944,,valid
1361345,2026-01-25,20.00,Cash,,Offering - Impact Church,1078895,30938,19944,,valid
1361375,2026-01-25,25.00,Cash,,Offering - Impact Church,1078923,21622,19944,,valid
1361306,2026-01-25,180.00,Cash,,Offering - Impact Church,1078863,20798,19944,,valid
1361387,2026-01-25,80.00,Cash,,Offering - Impact Church,1078934,19074,19944,,valid
1361361,2026-01-25,40.00,Cash,,Offering - Impact Church,1078910,20401,19944,,valid
1361400,2026-01-25,20.00,Cash,,Offering - Impact Church,1078945,28617,19944,,valid
1361399,2026-01-25,40.00,Cash,,Offering - Impact Church,1078944,21556,19944,,valid
1361372,2026-01-25,25.00,Cash,,Tithes - Impact Church,1078920,34339,19944,,valid
1361429,2026-01-25,6.00,Cash,,Offering - Impact Church,1078968,36967,19944,,valid
1361309,2026-01-25,105.00,Cash,,Tithes - Impact Church,1078866,23017,19944,,valid
1361317,2026-01-25,30.00,Cash,,Tithes - Impact Church,1078871,33206,19944,,valid
1361371,2026-01-25,25.00,Cash,,Offering - Impact Church,1078920,34339,19944,,valid
1361379,2026-01-25,147.00,Cash,,Tithes - Impact Church,1078927,22994,19944,,valid
1361307,2026-01-25,5.00,Cash,,Offering - Impact Church,1078864,31235,19944,,valid
1361356,2026-01-25,50.00,Cash,,Offering - Impact Church,1078906,32834,19944,,valid
1361437,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078974,19393,19944,,valid
1361380,2026-01-25,90.00,Cash,,Tithes - Impact Church,1078928,19762,19944,,valid
1361434,2026-01-25,100.00,Cash,,Offering - Impact Church,1078972,25707,19944,,valid
1361435,2026-01-25,5.00,Cash,,Offering - Impact Church,1078973,36968,19944,,valid
1361388,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078935,25268,19944,,valid
1361428,2026-01-25,40.00,Cash,,Offering - Impact Church,1078967,36966,19944,,valid
1361373,2026-01-25,50.00,Cash,,Tithes - Impact Church,1078921,34172,19944,,valid
1361351,2026-01-25,40.00,Cash,,Tithes - Impact Church,1078901,34529,19944,,valid
1361389,2026-01-25,20.00,Cash,,Offering - Impact Church,1078935,25268,19944,,valid
1361279,2026-01-25,10.00,Cash,,Offering - Impact Church,1078845,36948,19944,,valid
1361273,2026-01-25,80.00,Cash,,Tithes - Impact Church,1078841,35208,19944,,valid
1361342,2026-01-25,40.00,Cash,,Offering - Impact Church,1078892,35751,19944,,valid
1361303,2026-01-25,50.00,Cash,,Offering - Impact Church,1078860,17975,19944,,valid
1361363,2026-01-25,5.00,Cash,,Offering - Impact Church,1078912,29231,19944,,valid
1361393,2026-01-25,60.00,Cash,,Offering - Impact Church,1078938,34438,19944,,valid
1361274,2026-01-25,20.00,Cash,,Offering - Impact Church,1078841,35208,19944,,valid
1361302,2026-01-25,200.00,Cash,,Tithes - Impact Church,1078860,17975,19944,,valid
1361360,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078909,24086,19944,,valid
1361423,2026-01-25,20.00,Cash,,Offering - Impact Church,1078962,18351,19944,,valid
1361281,2026-01-25,40.00,Cash,,Offering - Impact Church,1078847,36033,19944,,valid
1361335,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078886,32058,19944,,valid
1361427,2026-01-25,10.00,Cash,,Tithes - Impact Church,1078966,17540,19944,,valid
1361332,2026-01-25,4.00,Cash,,Offering - Impact Church,1078883,35875,19944,,valid
1361326,2026-01-25,10.00,Cash,,Offering - Impact Church,1078878,35756,19944,,valid
1361355,2026-01-25,2.00,Cash,,Tithes - Impact Church,1078905,36957,19944,,valid
1361278,2026-01-25,40.00,Cash,,Tithes - Impact Church,1078844,32651,19944,,valid
1361314,2026-01-25,50.00,Cash,,Tithes - Impact Church,1078869,35489,19944,,valid
1361331,2026-01-25,150.00,Cash,,Tithes - Impact Church,1078882,36593,19944,,valid
1361386,2026-01-25,50.00,Cash,,Tithes - Impact Church,1078933,36962,19944,,valid
1361330,2026-01-25,50.00,Cash,,Tithes - Impact Church,1078881,20798,19944,,valid
1361289,2026-01-25,10.00,Cash,,Tithes - Impact Church,1078853,36951,19944,,valid
1361440,2026-01-25,10.00,Cash,,Offering - Impact Church,1078977,36969,19944,,valid
1361336,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078887,36955,19944,,valid
1361411,2026-01-25,18.00,Cash,,Offering - Impact Church,1078953,20503,19944,,valid
1361325,2026-01-25,10.00,Cash,,Tithes - Impact Church,1078878,35756,19944,,valid
1361410,2026-01-25,50.00,Cash,,Tithes - Impact Church,1078952,33695,19944,,valid
1361320,2026-01-25,135.00,Cash,,Tithes - Impact Church,1078874,20841,19944,,valid
1361327,2026-01-25,105.00,Cash,,Tithes - Impact Church,1078879,33264,19944,,valid
1361334,2026-01-25,10.00,Cash,,Offering - Impact Church,1078885,30042,19944,,valid
1361390,2026-01-25,20.00,Cash,,Offering - Impact Church,1078936,20094,19944,,valid
1361353,2026-01-25,5.00,Cash,,Tithes - Impact Church,1078903,27932,19944,,valid
1361346,2026-01-25,20.00,Cash,,Offering - Impact Church,1078896,34664,19944,,valid
1361382,2026-01-25,3.00,Cash,,Tithes - Impact Church,1078930,36961,19944,,valid
1361315,2026-01-25,7.00,Cash,,Offering - Impact Church,1078869,35489,19944,,valid
1361321,2026-01-25,5.00,Cash,,Offering - Impact Church,1078874,20841,19944,,valid
1361310,2026-01-25,25.00,Cash,,Offering - Impact Church,1078866,23017,19944,,valid
1361407,2026-01-25,5.00,Cash,,Offering - Impact Church,1078950,36859,19944,,valid
1361283,2026-01-25,5.00,Cash,,Tithes - Impact Church,1078848,35988,19944,,valid
1361422,2026-01-25,100.00,Cash,,Tithes - Impact Church,1078961,16382,19944,,valid
1361412,2026-01-25,20.00,Cash,,Offering - Impact Church,1078954,26137,19944,,valid
1361391,2026-01-25,125.00,Cash,,Tithes - Impact Church,1078936,20094,19944,,valid
1361358,2026-01-25,50.00,Cash,,Offering - Impact Church,1078908,34141,19944,,valid
1361272,2026-01-25,20.00,Cash,,Tithes - Impact Church,1078840,28827,19944,,valid
1361276,2026-01-25,120.00,Cash,,Tithes - Impact Church,1078843,24583,19944,,valid
1361366,2026-01-25,5.00,Cash,,Offering - Impact Church,1078915,36958,19944,,valid
1361409,2026-01-25,50.00,Cash,,Offering - Impact Church,1078952,33695,19944,,valid
1361282,2026-01-25,5.00,Cash,,Offering - Impact Church,1078848,35988,19944,,valid
1360976,2026-01-25,25.00,Credit Card,Visa,Offering - Impact Church,1078544,34917,19941,,valid
1360977,2026-01-25,252.00,Credit Card,Visa,Tithes - Impact Church,1078545,34917,19941,,valid
1361048,2026-01-25,100.00,Credit Card,Visa,Tithes - Impact Church,1078616,21792,19941,,valid
1361049,2026-01-25,1.99,Credit Card,Visa,Credit Card Processing Fees,1078617,21792,19941,,valid
1361002,2026-01-25,0.90,Credit Card,Visa,Credit Card Processing Fees,1078570,34347,19941,,valid
1361001,2026-01-25,45.00,Credit Card,Visa,Tithes - Impact Church,1078569,34347,19941,,valid
1361092,2026-01-25,30.00,Credit Card,Visa,Offering - Impact Church,1078660,30360,19941,,valid
1361114,2026-01-25,20.00,Credit Card,Visa,Offering - Impact Church,1078682,21919,19941,,valid
1361093,2026-01-25,46.00,Credit Card,Visa,Tithes - Impact Church,1078661,17911,19941,,valid
1361082,2026-01-25,100.00,Credit Card,Visa,Tithes - Impact Church,1078650,21661,19941,,valid
1361083,2026-01-25,1.99,Credit Card,Visa,Credit Card Processing Fees,1078651,21661,19941,,valid
1360918,2026-01-25,1.99,Credit Card,Visa,Credit Card Processing Fees,1078486,36828,19941,,valid
1360917,2026-01-25,100.00,Credit Card,Visa,Tithes - Impact Church,1078485,36828,19941,,valid
1360930,2026-01-25,100.00,Credit Card,Visa,Offering - Impact Church,1078498,27439,19941,,valid
1361149,2026-01-25,2.09,Credit Card,Visa,Credit Card Processing Fees,1078717,29468,19941,,valid
1361148,2026-01-25,105.00,Credit Card,Visa,Offering - Impact Church,1078716,29468,19941,,valid
1360942,2026-01-25,10.00,Credit Card,Visa,Tithes - Impact Church,1078510,24510,19941,,valid
1360943,2026-01-25,50.00,Credit Card,Mastercard,Tithes - Impact Church,1078511,36010,19941,,valid
1361127,2026-01-25,400.00,Credit Card,Visa,Tithes - Impact Church,1078695,24035,19941,,valid
1361128,2026-01-25,7.96,Credit Card,Visa,Credit Card Processing Fees,1078696,24035,19941,,valid
1360931,2026-01-25,20.00,Credit Card,Mastercard,Tithes - Impact Church,1078499,19641,19941,,valid
1360978,2026-01-25,125.00,Credit Card,Discover,Tithes - Impact Church,1078546,35671,19941,,valid
1360948,2026-01-25,25.00,Credit Card,Visa,Offering - Impact Church,1078516,33869,19941,,valid
1360949,2026-01-25,0.50,Credit Card,Visa,Credit Card Processing Fees,1078517,33869,19941,,valid
1360937,2026-01-25,20.00,Credit Card,Visa,Offering - Impact Church,1078505,35030,19941,,valid
1361140,2026-01-25,50.00,Credit Card,Visa,Tithes - Impact Church,1078708,23014,19941,,valid
1360936,2026-01-25,200.00,Credit Card,Visa,Tithes - Impact Church,1078504,35030,19941,,valid
1361109,2026-01-25,50.00,Credit Card,Visa,Offering - Impact Church,1078677,30210,19941,,valid
1361120,2026-01-25,100.00,Credit Card,Visa,Tithes - Impact Church,1078688,35894,19941,,valid
1360927,2026-01-25,10.00,Credit Card,Visa,Offering - Impact Church,1078495,36507,19941,,valid
1360991,2026-01-25,67.00,Credit Card,Visa,Tithes - Impact Church,1078559,34441,19941,,valid
1360928,2026-01-25,0.20,Credit Card,Visa,Credit Card Processing Fees,1078496,36507,19941,,valid
1360950,2026-01-25,40.00,Credit Card,Visa,Tithes - Impact Church,1078518,36060,19941,,valid
1361095,2026-01-25,470.00,Credit Card,Amex,Tithes - Impact Church,1078663,24091,19941,,valid
1361096,2026-01-25,9.35,Credit Card,Amex,Credit Card Processing Fees,1078664,24091,19941,,valid
1361041,2026-01-25,50.00,Credit Card,Visa,Tithes - Impact Church,1078609,20952,19941,,valid
1361042,2026-01-25,1.00,Credit Card,Visa,Credit Card Processing Fees,1078610,20952,19941,,valid
1360874,2026-01-25,100.00,Credit Card,Amex,Offering - Impact Church,1078442,36938,19942,,valid
1361007,2026-01-25,0.60,Credit Card,Visa,Credit Card Processing Fees,1078575,30723,19941,,valid
1361006,2026-01-25,30.00,Credit Card,Visa,Offering - Impact Church,1078574,30723,19941,,valid
1361125,2026-01-25,2.59,Credit Card,Visa,Credit Card Processing Fees,1078693,18513,19941,,valid
1361124,2026-01-25,130.00,Credit Card,Visa,Tithes - Impact Church,1078692,18513,19941,,valid
1360986,2026-01-25,100.00,Credit Card,Visa,Tithes - Impact Church,1078554,35154,19941,,valid
1361145,2026-01-25,25.00,Credit Card,Visa,Offering - Impact Church,1078713,19899,19941,,valid
1361036,2026-01-25,190.00,Credit Card,Visa,Tithes - Impact Church,1078604,16647,19941,,valid
1360899,2026-01-25,20.00,Credit Card,Visa,Tithes - Impact Church,1078463,36943,19941,,valid
1361037,2026-01-25,3.78,Credit Card,Visa,Credit Card Processing Fees,1078605,16647,19941,,valid
1360987,2026-01-25,75.00,Credit Card,Visa,Tithes - Impact Church,1078555,35125,19941,,valid
1360988,2026-01-25,1.49,Credit Card,Visa,Credit Card Processing Fees,1078556,35125,19941,,valid
1360902,2026-01-25,0.40,Credit Card,Visa,Credit Card Processing Fees,1078470,36943,19941,,valid
1361078,2026-01-25,20.00,Credit Card,Visa,Offering - Impact Church,1078646,17346,19941,,valid
1361033,2026-01-25,10.00,Credit Card,Visa,Tithes - Impact Church,1078601,32928,19941,,valid
1361016,2026-01-25,10.00,Credit Card,Visa,Offering - Impact Church,1078584,30778,19941,,valid
1360929,2026-01-25,20.00,Credit Card,Visa,Offering - Impact Church,1078497,35917,19941,,valid
1360886,2026-01-25,40.00,Credit Card,Visa,Offering - Impact Church,1078454,36469,19942,,valid
1361073,2026-01-25,392.00,Credit Card,Visa,Tithes - Impact Church,1078641,29522,19941,,valid
1361131,2026-01-25,50.00,Credit Card,Visa,Offering - Impact Church,1078699,21739,19941,,valid
1360951,2026-01-25,3.00,Credit Card,Mastercard,Offering - Impact Church,1078519,36125,19941,,valid
1361063,2026-01-25,400.00,Credit Card,Visa,Tithes - Impact Church,1078631,32859,19941,,valid
1360913,2026-01-25,10.00,Credit Card,Visa,Tithes - Impact Church,1078481,33631,19941,,valid
1361051,2026-01-25,100.00,Credit Card,Amex,Impact Christian Academy,1078619,23445,19941,,valid
1360909,2026-01-25,20.00,Credit Card,Mastercard,Tithes - Impact Church,1078477,36891,19941,,valid
1361052,2026-01-25,100.00,Credit Card,Amex,Offering - Impact Church,1078620,23445,19941,,valid
1361015,2026-01-25,50.00,Credit Card,Visa,Offering - Impact Church,1078583,19956,19941,,valid
1361086,2026-01-25,0.50,Credit Card,Visa,Credit Card Processing Fees,1078654,29350,19941,,valid
1360912,2026-01-25,0.40,Credit Card,Mastercard,Credit Card Processing Fees,1078479,36891,19941,,valid
